학교명,시도,행정구,학교급,설립,지역규모,위도,경도,학생수,교원수,정규교원수,기간제교원수,직원수,교원1인당학생수,학생1인당교지면적,기간제비율,정규교원비율,직원당학생수,학생수_log,교지면적_log,cluster,cluster_type,최종유형,과밀score,소멸score,교원밀도_norm,기간제score,과밀등급,소멸등급,기간제등급,과밀target,소멸target,기간제target
벌곡초등학교,충남,논산시,초등학교,공립,면지역,36.20813241,127.2661165,53.0,11.0,11.0,0.0,6.0,4.8,284.0,0.0,1.0,8.833333333333334,3.9889840465642745,5.652489180268651,0,도심밀집형,과밀형,2.8814035087719296,0.05092592592592592,0.1717557251908397,0.05152671755725191,일반,일반,일반,0,0,0
병천고등학교,충남,천안시,고등학교,공립,면지역,36.76421876,127.3133478,419.0,48.0,40.0,8.0,21.0,8.7,74.3,0.16666666666666666,0.8333333333333334,19.952380952380953,6.040254711277414,4.321480134805848,3,초과밀형,과밀형,5.22531208499336,0.011394557823129252,0.32061068702290074,0.21284987277353687,일반,일반,일반,0,0,0
병천초등학교,충남,천안시,초등학교,공립,면지역,36.76627256,127.3013196,135.0,14.0,14.0,0.0,10.0,9.6,103.9,0.0,1.0,13.5,4.912654885736052,4.653007515402251,2,일반형,일반형,5.763813155386082,0.03700980392156863,0.3549618320610687,0.1064885496183206,일반,일반,일반,0,0,0
보령중학교,충남,보령시,중학교,공립,면지역,36.41706057,126.5905927,52.0,11.0,10.0,1.0,6.0,4.7,300.1,0.09090909090909091,0.9090909090909091,8.666666666666666,3.970291913552122,5.707442435487688,0,도심밀집형,과밀형,2.8213284623048818,0.051100628930817606,0.16793893129770995,0.11401804302567661,일반,일반,일반,0,0,0
보산원초등학교,충남,천안시,초등학교,공립,면지역,36.68573333,127.0763129,46.0,9.0,9.0,0.0,7.0,5.1,260.0,0.0,1.0,6.571428571428571,3.8501476017100584,5.564520407322694,0,도심밀집형,과밀형,3.061532567049808,0.06063829787234043,0.183206106870229,0.0549618320610687,일반,일반,일반,0,0,0
보성초등학교,충남,예산군,초등학교,공립,읍지역,36.66717761,126.6810228,588.0,45.0,37.0,8.0,17.0,13.1,21.8,0.17777777777777778,0.8222222222222222,34.588235294117645,6.3784261836515865,3.126760535960395,1,소멸위험형,소멸위험형,7.877543859649122,0.011718461652026278,0.48854961832061067,0.27100932994062765,일반,일반,일반,0,0,0
복수중학교,충남,금산군,중학교,공립,면지역,36.18127321,127.3875622,21.0,9.0,8.0,1.0,6.0,2.3,753.7,0.1111111111111111,0.8888888888888888,3.5,3.091042453358316,6.626320319290823,0,도심밀집형,과밀형,1.3805300119252681,0.07272727272727272,0.07633587786259541,0.10067854113655639,일반,TOP5,일반,0,1,0
복수초등학교,충남,금산군,초등학교,공립,면지역,36.16619225,127.397808,24.0,11.0,11.0,0.0,8.0,2.2,517.3,0.0,1.0,3.0,3.2188758248682006,6.2505542251956605,0,도심밀집형,과밀형,1.3207717538105346,0.06166666666666666,0.07251908396946566,0.0217557251908397,일반,일반,일반,0,0,0
복자여자고등학교,충남,천안시,고등학교,사립,시,36.81554363,127.1523399,612.0,57.0,37.0,20.0,21.0,10.7,23.9,0.3508771929824561,0.6491228070175439,29.142857142857142,6.418364935936212,3.214867803470662,3,초과밀형,과밀형,6.436064257028112,0.00943635034032739,0.3969465648854961,0.3646980045533681,일반,일반,일반,0,0,0
복자여자중학교,충남,천안시,중학교,사립,시,36.81554363,127.1523399,494.0,29.0,23.0,6.0,4.0,17.0,12.3,0.20689655172413793,0.7931034482758621,123.5,6.20455776256869,2.5877640352277083,1,소멸위험형,소멸위험형,10.230075187969923,0.017676767676767676,0.6374045801526718,0.33604896025269804,TOP3,일반,일반,1,0,0
봉산초등학교,충남,예산군,초등학교,공립,면지역,36.74898947,126.6803486,33.0,9.0,9.0,0.0,8.0,3.7,443.2,0.0,1.0,4.125,3.5263605246161616,6.096274911460327,0,도심밀집형,과밀형,2.2209004952724,0.06470588235294118,0.12977099236641224,0.03893129770992367,일반,일반,일반,0,0,0
봉황중학교,충남,공주시,중학교,공립,시,36.47546009,127.1227261,336.0,31.0,26.0,5.0,12.0,10.8,83.7,0.16129032258064516,0.8387096774193549,28.0,5.820082930352362,4.439115601658009,3,초과밀형,과밀형,6.484722550177096,0.01710867952522255,0.40076335877862596,0.23313223344003936,일반,일반,일반,0,0,0
부내초등학교,충남,서천군,초등학교,공립,면지역,36.10261833,126.64676,38.0,12.0,12.0,0.0,8.0,3.2,193.8,0.0,1.0,4.75,3.6635616461296463,5.271973391208435,0,도심밀집형,과밀형,1.922053388090349,0.05128205128205128,0.11068702290076336,0.033206106870229006,일반,일반,일반,0,0,0
부리중학교,충남,금산군,중학교,공립,면지역,36.06595069,127.5556784,34.0,11.0,10.0,1.0,7.0,3.1,389.4,0.09090909090909091,0.9090909090909091,4.857142857142857,3.5553480614894135,5.967171854538937,0,도심밀집형,과밀형,1.8610245901639344,0.05595238095238095,0.10687022900763359,0.0956974323386537,일반,일반,일반,0,0,0
부리초등학교,충남,금산군,초등학교,공립,면지역,36.06245438,127.5550295,36.0,12.0,11.0,1.0,10.0,3.0,397.4,0.08333333333333333,0.9166666666666666,3.6,3.6109179126442243,5.987456525710443,0,도심밀집형,과밀형,1.8010040160642569,0.05197505197505198,0.10305343511450381,0.08924936386768446,일반,일반,일반,0,0,0
부석고등학교,충남,서산시,고등학교,공립,면지역,36.71916922,126.4011757,372.0,33.0,30.0,3.0,15.0,11.3,71.9,0.09090909090909091,0.9090909090909091,24.8,5.921578419643816,4.289088639014612,3,초과밀형,과밀형,6.7854869684499315,0.01604636492666772,0.41984732824427484,0.1895905621096461,일반,일반,일반,0,0,0
부석중학교,충남,서산시,중학교,공립,면지역,36.70916539,126.3937775,54.0,11.0,10.0,1.0,6.0,4.9,841.6,0.09090909090909091,0.9090909090909091,9.0,4.007333185232471,6.736492349544916,0,도심밀집형,과밀형,2.940474721101353,0.05075757575757575,0.17557251908396948,0.11630811936155447,일반,일반,일반,0,0,0
부석초등학교,충남,서산시,초등학교,공립,면지역,36.71699797,126.3923519,51.0,12.0,10.0,2.0,9.0,4.3,496.1,0.16666666666666666,0.8333333333333334,5.666666666666667,3.9512437185814275,6.208791213100627,0,도심밀집형,과밀형,2.5808046670689997,0.04807692307692308,0.15267175572519084,0.1624681933842239,일반,일반,일반,0,0,0
부석초등학교간월도분교장,충남,서산시,초등학교,공립,특수지역,36.61046955,126.4192714,6.0,4.0,4.0,0.0,1.0,1.5,386.5,0.0,1.0,6.0,1.9459101490553132,5.959715848793402,0,도심밀집형,과밀형,0.901032258064516,0.17142857142857143,0.04580152671755725,0.013740458015267175,일반,TOP1,일반,0,1,0
부성초등학교,충남,서산시,초등학교,공립,면지역,36.86502688,126.4362635,406.0,32.0,28.0,4.0,18.0,12.7,39.1,0.125,0.875,22.555555555555557,6.008813185442595,3.6913763343125234,3,초과밀형,과밀형,7.629975062344139,0.01638001638001638,0.47328244274809156,0.22948473282442747,일반,일반,일반,0,0,0
부여고등학교,충남,부여군,고등학교,공립,읍지역,36.27386362,126.9230728,422.0,51.0,45.0,6.0,22.0,8.3,103.5,0.11764705882352941,0.8823529411764706,19.181818181818183,6.0473721790462776,4.6491870714048655,2,일반형,일반형,4.983827751196173,0.01079741771231133,0.3053435114503817,0.1739559946115851,일반,일반,일반,0,0,0
부여여자고등학교,충남,부여군,고등학교,공립,읍지역,36.28531993,126.9152923,296.0,36.0,35.0,1.0,19.0,8.2,92.6,0.027777777777777776,0.9722222222222222,15.578947368421053,5.6937321388027,4.539030383483547,2,일반형,일반형,4.924273504273503,0.015197015197015197,0.30152671755725186,0.10990245971161999,일반,일반,일반,0,0,0
부여여자중학교,충남,부여군,중학교,공립,읍지역,36.28746065,126.9244868,251.0,28.0,23.0,5.0,15.0,9.0,98.5,0.17857142857142858,0.8214285714285714,16.733333333333334,5.529429087511423,4.600157644164547,2,일반형,일반형,5.404020100502512,0.01922550629447181,0.3320610687022901,0.22461832061068704,일반,일반,일반,0,0,0
부여전자고등학교,충남,부여군,고등학교,공립,면지역,36.17627488,126.8917865,71.0,19.0,14.0,5.0,13.0,3.7,314.6,0.2631578947368421,0.7368421052631579,5.461538461538462,4.276666119016055,5.75447558897172,0,도심밀집형,과밀형,2.2212674271229407,0.03194444444444444,0.12977099236641224,0.22314182402571314,일반,일반,일반,0,0,0
부여정보고등학교,충남,부여군,고등학교,공립,면지역,36.27731649,126.8817737,138.0,26.0,23.0,3.0,14.0,5.3,185.0,0.11538461538461539,0.8846153846153846,9.857142857142858,4.9344739331306915,5.225746673713202,2,일반형,일반형,3.182150537634408,0.02211564082067679,0.19083969465648856,0.13802113916617734,일반,일반,일반,0,0,0
부여중학교,충남,부여군,중학교,공립,읍지역,36.27799431,126.9141287,311.0,33.0,25.0,8.0,14.0,9.4,98.0,0.24242424242424243,0.7575757575757576,22.214285714285715,5.7430031878094825,4.59511985013459,2,일반형,일반형,5.644040404040403,0.01630844645550528,0.3473282442748092,0.27389544297941243,일반,일반,일반,0,0,0
부여초등학교,충남,부여군,초등학교,공립,읍지역,36.28576814,126.9229518,559.0,40.0,35.0,5.0,18.0,14.0,40.2,0.125,0.875,31.055555555555557,6.327936783729195,3.7184382563554808,3,초과밀형,과밀형,8.409708737864078,0.013087979094076656,0.5229007633587787,0.24437022900763358,일반,일반,일반,0,0,0
부적초등학교,충남,논산시,초등학교,공립,면지역,36.2120138,127.1365395,65.0,13.0,13.0,0.0,9.0,5.0,294.4,0.0,1.0,7.222222222222222,4.189654742026425,5.68833037009728,0,도심밀집형,과밀형,3.001354096140826,0.04329004329004329,0.17938931297709926,0.05381679389312977,일반,일반,일반,0,0,0
부춘초등학교,충남,서산시,초등학교,공립,시,36.77942889,126.4456225,612.0,45.0,41.0,4.0,19.0,13.6,37.2,0.08888888888888889,0.9111111111111111,32.21052631578947,6.418364935936212,3.6428355156125294,3,초과밀형,과밀형,8.170471204188482,0.01168522590254628,0.5076335877862596,0.21451229855810006,일반,일반,일반,0,0,0
북일고등학교,충남,천안시,고등학교,사립,시,36.83200106,127.1585854,966.0,85.0,53.0,32.0,18.0,11.4,120.2,0.3764705882352941,0.6235294117647059,53.666666666666664,6.874198495453294,4.797442073635214,3,초과밀형,과밀형,6.843300330033003,0.00633101657006806,0.42366412213740456,0.3906286484059272,일반,일반,일반,0,0,0
북일여자고등학교,충남,천안시,고등학교,사립,시,36.83197659,127.1591924,683.0,59.0,40.0,19.0,18.0,11.6,41.3,0.3220338983050847,0.6779661016949152,37.94444444444444,6.52795791762255,3.744787086052232,3,초과밀형,과밀형,6.969456264775413,0.009064327485380117,0.4312977099236641,0.35481304179065853,일반,일반,일반,0,0,0
북창초등학교,충남,당진시,초등학교,공립,면지역,36.85027732,126.7643702,103.0,14.0,13.0,1.0,12.0,7.4,165.2,0.07142857142857142,0.9285714285714286,8.583333333333334,4.6443908991413725,5.113191882421348,2,일반형,일반형,4.442406738868833,0.038141025641025644,0.27099236641221375,0.13129770992366413,일반,일반,일반,0,0,0
비인중학교,충남,서천군,중학교,공립,면지역,36.13966938,126.6062627,13.0,10.0,8.0,2.0,6.0,1.3,2244.2,0.2,0.8,2.1666666666666665,2.6390573296152584,7.716549883068044,0,도심밀집형,과밀형,0.7801781578478533,0.08116883116883117,0.03816793893129772,0.1514503816793893,일반,TOP3,일반,0,1,0
비인초등학교,충남,서천군,초등학교,공립,면지역,36.14244436,126.6020313,27.0,14.0,13.0,1.0,8.0,1.9,440.1,0.07142857142857142,0.9285714285714286,3.375,3.332204510175204,6.089271607110894,0,도심밀집형,과밀형,1.140906823849467,0.05119047619047619,0.061068702290076333,0.06832061068702289,일반,일반,일반,0,0,0
사곡중학교,충남,공주시,중학교,공립,면지역,36.52618632,127.0310797,33.0,9.0,9.0,0.0,5.0,3.7,1180.0,0.0,1.0,6.6,3.5263605246161616,7.074116816197362,0,도심밀집형,과밀형,2.2203386960203217,0.06470588235294118,0.12977099236641224,0.03893129770992367,일반,일반,일반,0,0,0
산동초등학교,충남,아산시,초등학교,공립,면지역,36.84638359,127.1043985,275.0,27.0,27.0,0.0,15.0,10.2,60.0,0.0,1.0,18.333333333333332,5.62040086571715,4.110873864173311,3,초과밀형,과밀형,6.1265573770491795,0.019668737060041408,0.3778625954198473,0.11335877862595418,일반,일반,일반,0,0,0
삼봉초등학교,충남,당진시,초등학교,공립,면지역,37.01333046,126.539239,73.0,13.0,13.0,0.0,9.0,5.6,213.4,0.0,1.0,8.11111111111111,4.30406509320417,5.367843429196647,2,일반형,일반형,3.361865671641791,0.04247104247104247,0.20229007633587787,0.06068702290076336,일반,일반,일반,0,0,0
삼봉초등학교난지분교장,충남,당진시,초등학교,공립,특수지역,37.04854328,126.4333797,1.0,1.0,1.0,0.0,1.0,1.0,2118.0,0.0,1.0,1.0,0.6931471805599453,7.6586995582682995,0,도심밀집형,과밀형,0.6001887682869278,0.5,0.0267175572519084,0.00801526717557252,일반,TOP1,일반,0,1,0
삼성초등학교,충남,태안군,초등학교,공립,면지역,36.62215406,126.3116312,38.0,10.0,10.0,0.0,7.0,3.8,330.3,0.0,1.0,5.428571428571429,3.6635616461296463,5.80302430930585,0,도심밀집형,과밀형,2.2812073649260487,0.05827505827505827,0.13358778625954199,0.04007633587786259,일반,일반,일반,0,0,0
삼은초등학교,충남,천안시,초등학교,공립,읍지역,36.87800639,127.1484453,485.0,42.0,38.0,4.0,15.0,11.5,26.5,0.09523809523809523,0.9047619047619048,32.333333333333336,6.186208623900494,3.3141860046725258,3,초과밀형,과밀형,6.914545454545454,0.012656713561106326,0.42748091603053434,0.19491094147582694,일반,일반,일반,0,0,0
삽교고등학교,충남,예산군,고등학교,사립,읍지역,36.68803138,126.747264,321.0,35.0,21.0,14.0,8.0,9.2,122.7,0.4,0.6,40.125,5.7745515455444085,4.8178592793984425,2,일반형,일반형,5.523233629749393,0.015441683919944788,0.3396946564885496,0.38190839694656487,일반,일반,일반,0,0,0
삽교중학교,충남,예산군,중학교,공립,읍지역,36.68661525,126.7495186,73.0,18.0,14.0,4.0,9.0,4.1,443.4,0.2222222222222222,0.7777777777777778,8.11111111111111,4.30406509320417,6.096725057765475,0,도심밀집형,과밀형,2.4609000900090003,0.033072546230440966,0.1450381679389313,0.19906700593723492,일반,일반,일반,0,0,0
삽교초등학교,충남,예산군,초등학교,공립,읍지역,36.68900678,126.7433539,82.0,13.0,13.0,0.0,11.0,6.3,308.2,0.0,1.0,7.454545454545454,4.418840607796598,5.733988316713267,2,일반형,일반형,3.781293661060802,0.04173838209982788,0.22900763358778628,0.06870229007633588,일반,일반,일반,0,0,0
상곡초등학교,충남,금산군,초등학교,공립,특수지역,36.20631913,127.5712904,26.0,11.0,11.0,0.0,10.0,2.4,439.1,0.0,1.0,2.6,3.295836866004329,6.0870019738170456,0,도심밀집형,과밀형,1.440908884344467,0.06018518518518518,0.08015267175572519,0.024045801526717554,일반,일반,일반,0,0,0
상록초등학교,충남,당진시,초등학교,공립,읍지역,36.95857344,126.7697651,290.0,28.0,24.0,4.0,19.0,10.4,82.9,0.14285714285714285,0.8571428571428571,15.263157894736842,5.673323267171493,4.429625613473161,3,초과밀형,과밀형,6.244767580452921,0.018959592368764072,0.3854961832061069,0.21564885496183206,일반,일반,일반,0,0,0
상서초등학교,충남,공주시,초등학교,공립,면지역,36.4794569,127.0782396,59.0,15.0,13.0,2.0,10.0,3.9,260.4,0.13333333333333333,0.8666666666666667,5.9,4.0943445622221,5.566051801190121,0,도심밀집형,과밀형,2.3415302218821727,0.03958333333333333,0.13740458015267176,0.13455470737913486,일반,일반,일반,0,0,0
상월초등학교,충남,논산시,초등학교,공립,면지역,36.29382786,127.139977,46.0,14.0,12.0,2.0,5.0,3.3,409.9,0.14285714285714285,0.8571428571428571,9.2,3.8501476017100584,6.018349875889364,0,도심밀집형,과밀형,1.9809734728644437,0.04397163120567376,0.11450381679389311,0.13435114503816792,일반,일반,일반,0,0,0
서도초등학교,충남,서천군,초등학교,공립,면지역,36.1527577,126.5206567,78.0,13.0,13.0,0.0,8.0,6.0,172.0,0.0,1.0,9.75,4.3694478524670215,5.153291594497779,2,일반형,일반형,3.6023121387283235,0.042043399638336344,0.21755725190839695,0.06526717557251908,일반,일반,일반,0,0,0
서동초등학교,충남,서산시,초등학교,공립,시,36.78376295,126.4675228,507.0,41.0,37.0,4.0,14.0,12.4,38.9,0.0975609756097561,0.9024390243902439,36.214285714285715,6.230481447578482,3.686376323895818,3,초과밀형,과밀형,7.450025062656641,0.012889013873265841,0.4618320610687023,0.20684230124743996,일반,일반,일반,0,0,0
서령고등학교,충남,서산시,고등학교,사립,시,36.79480039,126.4581655,785.0,54.0,34.0,20.0,19.0,14.5,70.6,0.37037037037037035,0.6296296296296297,41.31578947368421,6.666956792429207,4.2710950739666,3,초과밀형,과밀형,8.70558659217877,0.00972704140643072,0.5419847328244275,0.42185467910658747,일반,일반,TOP5,0,0,1
서령중학교,충남,서산시,중학교,사립,시,36.79247551,126.4582768,509.0,33.0,22.0,11.0,11.0,15.4,41.7,0.3333333333333333,0.6666666666666666,46.27272727272727,6.234410725718371,3.754198920234579,1,소멸위험형,소멸위험형,9.249367681498828,0.01568627450980392,0.5763358778625954,0.40623409669211197,일반,일반,TOP5,0,0,1
서령초등학교,충남,서산시,초등학교,공립,시,36.74421665,126.4470036,190.0,19.0,17.0,2.0,12.0,10.0,88.6,0.10526315789473684,0.8947368421052632,15.833333333333334,5.25227342804663,4.4953553199808844,2,일반형,일반형,6.004464285714286,0.02761780104712042,0.3702290076335878,0.1847529128163921,일반,일반,일반,0,0,0
서림여자중학교,충남,서천군,중학교,사립,읍지역,36.08312752,126.6993362,68.0,9.0,5.0,4.0,3.0,7.6,320.6,0.4444444444444444,0.5555555555555556,22.666666666666668,4.23410650459726,5.773308537304811,2,일반형,일반형,4.561243781094527,0.0572463768115942,0.27862595419847325,0.394698897370653,일반,일반,일반,0,0,0
서림초등학교,충남,서산시,초등학교,공립,시,36.76782027,126.4602697,714.0,48.0,45.0,3.0,17.0,14.9,22.6,0.0625,0.9375,42.0,6.5722825426940075,3.1612467120315646,1,소멸위험형,소멸위험형,8.956949152542373,0.01090338233195376,0.5572519083969466,0.21092557251908395,일반,일반,일반,0,0,0
서면중학교,충남,서천군,중학교,공립,면지역,36.15348862,126.5497377,45.0,13.0,10.0,3.0,8.0,3.5,403.0,0.23076923076923078,0.7692307692307693,5.625,3.828641396489095,6.0014148779611505,0,도심밀집형,과밀형,2.100990099009901,0.046583850931677016,0.12213740458015267,0.19817968291250734,일반,일반,일반,0,0,0
